"","delta","TWFE","TWFE (drops)","Callaway-Sant'Anna","name","se"
"2589",-0.0125,-0.0149098239266804,-0.0137741607635102,-0.0222743628070799,"TWFE (drops) Robust SE",0.00614757297894515
"2590",-0.0125,-0.0149098239266804,-0.0137741607635102,-0.0222743628070799,"Callaway-Sant'Anna SE",0.0116528552896152
"2591",-0.0125,-0.0147225882671955,-0.00736690659834206,-0.0128729102201403,"TWFE Clustered SE",0.00390687390764491
"2592",-0.0125,-0.0147225882671955,-0.00736690659834206,-0.0128729102201403,"TWFE Robust SE",0.00410075958242733
"2593",-0.0125,-0.0147225882671955,-0.00736690659834206,-0.0128729102201403,"TWFE (drops) Clustered SE",0.00603085271154177
"2594",-0.0125,-0.0147225882671955,-0.00736690659834206,-0.0128729102201403,"TWFE (drops) Robust SE",0.00613223001314204
"2595",-0.0125,-0.0147225882671955,-0.00736690659834206,-0.0128729102201403,"Callaway-Sant'Anna SE",0.0115898985170357
"2596",-0.0125,-0.0142382150212065,-0.00354467778345636,-0.0171368777707766,"TWFE Clustered SE",0.00389508468040187
"2597",-0.0125,-0.0142382150212065,-0.00354467778345636,-0.0171368777707766,"TWFE Robust SE",0.00410811287559113
"2598",-0.0125,-0.0142382150212065,-0.00354467778345636,-0.0171368777707766,"TWFE (drops) Clustered SE",0.00458640755607128
"2599",-0.0125,-0.0142382150212065,-0.00354467778345636,-0.0171368777707766,"TWFE (drops) Robust SE",0.00613553834882732
"2600",-0.0125,-0.0142382150212065,-0.00354467778345636,-0.0171368777707766,"Callaway-Sant'Anna SE",0.0116299955050782
"2601",-0.0125,-0.0139324152410843,-0.0129965481835135,0.00480746594973652,"TWFE Clustered SE",0.00479463834889695
"2602",-0.0125,-0.0139324152410843,-0.0129965481835135,0.00480746594973652,"TWFE Robust SE",0.00411249582785207
"2603",-0.0125,-0.0139324152410843,-0.0129965481835135,0.00480746594973652,"TWFE (drops) Clustered SE",0.00717549074800692
"2604",-0.0125,-0.0139324152410843,-0.0129965481835135,0.00480746594973652,"TWFE (drops) Robust SE",0.00613938465030704
"2605",-0.0125,-0.0139324152410843,-0.0129965481835135,0.00480746594973652,"Callaway-Sant'Anna SE",0.0113288859549867
"2606",-0.0125,-0.0132203682930095,-0.0167776315862613,-0.0190851775189028,"TWFE Clustered SE",0.00417681386062794
"2607",-0.0125,-0.0132203682930095,-0.0167776315862613,-0.0190851775189028,"TWFE Robust SE",0.00411729200444959
"2608",-0.0125,-0.0132203682930095,-0.0167776315862613,-0.0190851775189028,"TWFE (drops) Clustered SE",0.00635739659546289
"2609",-0.0125,-0.0132203682930095,-0.0167776315862613,-0.0190851775189028,"TWFE (drops) Robust SE",0.00613705110658877
"2610",-0.0125,-0.0132203682930095,-0.0167776315862613,-0.0190851775189028,"Callaway-Sant'Anna SE",0.0115297209399658
"2611",-0.0125,-0.0165894613377088,-0.0222540106558296,-0.010717826004685,"TWFE Clustered SE",0.00431627541327343
"2612",-0.0125,-0.0165894613377088,-0.0222540106558296,-0.010717826004685,"TWFE Robust SE",0.00410978014154374
"2613",-0.0125,-0.0165894613377088,-0.0222540106558296,-0.010717826004685,"TWFE (drops) Clustered SE",0.00600775057239571
"2614",-0.0125,-0.0165894613377088,-0.0222540106558296,-0.010717826004685,"TWFE (drops) Robust SE",0.0061202448654617
"2615",-0.0125,-0.0165894613377088,-0.0222540106558296,-0.010717826004685,"Callaway-Sant'Anna SE",0.0116718554126284
"2616",-0.0125,-0.00964746765803379,-0.00372108824807724,-0.0127646811664476,"TWFE Clustered SE",0.00463865480244586
"2617",-0.0125,-0.00964746765803379,-0.00372108824807724,-0.0127646811664476,"TWFE Robust SE",0.0041053274754967
"2618",-0.0125,-0.00964746765803379,-0.00372108824807724,-0.0127646811664476,"TWFE (drops) Clustered SE",0.00566276450364602
"2619",-0.0125,-0.00964746765803379,-0.00372108824807724,-0.0127646811664476,"TWFE (drops) Robust SE",0.00613817589846542
"2620",-0.0125,-0.00964746765803379,-0.00372108824807724,-0.0127646811664476,"Callaway-Sant'Anna SE",0.0116535339604668
"2621",-0.0125,-0.00609896831630595,-0.0152724988998466,0.00326948214022209,"TWFE Clustered SE",0.00413423360878443
"2622",-0.0125,-0.00609896831630595,-0.0152724988998466,0.00326948214022209,"TWFE Robust SE",0.00410949223108191
"2623",-0.0125,-0.00609896831630595,-0.0152724988998466,0.00326948214022209,"TWFE (drops) Clustered SE",0.00514919816402844
"2624",-0.0125,-0.00609896831630595,-0.0152724988998466,0.00326948214022209,"TWFE (drops) Robust SE",0.00612694040063099
"2625",-0.0125,-0.00609896831630595,-0.0152724988998466,0.00326948214022209,"Callaway-Sant'Anna SE",0.0114363847837853
"2626",-0.0125,-0.0187253135675196,-0.0217176718257563,-0.0371108452986093,"TWFE Clustered SE",0.00436339937546351
"2627",-0.0125,-0.0187253135675196,-0.0217176718257563,-0.0371108452986093,"TWFE Robust SE",0.00412042180035696
"2628",-0.0125,-0.0187253135675196,-0.0217176718257563,-0.0371108452986093,"TWFE (drops) Clustered SE",0.00336765061434809
"2629",-0.0125,-0.0187253135675196,-0.0217176718257563,-0.0371108452986093,"TWFE (drops) Robust SE",0.00613242634453483
"2630",-0.0125,-0.0187253135675196,-0.0217176718257563,-0.0371108452986093,"Callaway-Sant'Anna SE",0.0115967379499117
"2631",-0.0125,-0.0149228241448882,-0.0148100729203413,-0.017593941592802,"TWFE Clustered SE",0.00428611893581703
"2632",-0.0125,-0.0149228241448882,-0.0148100729203413,-0.017593941592802,"TWFE Robust SE",0.00411239556906133
"2633",-0.0125,-0.0149228241448882,-0.0148100729203413,-0.017593941592802,"TWFE (drops) Clustered SE",0.00569727860980434
"2634",-0.0125,-0.0149228241448882,-0.0148100729203413,-0.017593941592802,"TWFE (drops) Robust SE",0.0061377102790744
"2635",-0.0125,-0.0149228241448882,-0.0148100729203413,-0.017593941592802,"Callaway-Sant'Anna SE",0.0115349223238875
"2636",-0.0125,-0.00890525049898393,-0.00281357358723285,0.00378062025388907,"TWFE Clustered SE",0.00435775830130363
"2637",-0.0125,-0.00890525049898393,-0.00281357358723285,0.00378062025388907,"TWFE Robust SE",0.00410584896251579
"2638",-0.0125,-0.00890525049898393,-0.00281357358723285,0.00378062025388907,"TWFE (drops) Clustered SE",0.00859677970352666
"2639",-0.0125,-0.00890525049898393,-0.00281357358723285,0.00378062025388907,"TWFE (drops) Robust SE",0.00612734262364374
"2640",-0.0125,-0.00890525049898393,-0.00281357358723285,0.00378062025388907,"Callaway-Sant'Anna SE",0.0115143016400193
"2641",-0.0125,-0.00971172002906616,-0.0107738889423454,-0.00482737670373944,"TWFE Clustered SE",0.00327734386203722
"2642",-0.0125,-0.00971172002906616,-0.0107738889423454,-0.00482737670373944,"TWFE Robust SE",0.00411024090455354
"2643",-0.0125,-0.00971172002906616,-0.0107738889423454,-0.00482737670373944,"TWFE (drops) Clustered SE",0.00492696837491085
"2644",-0.0125,-0.00971172002906616,-0.0107738889423454,-0.00482737670373944,"TWFE (drops) Robust SE",0.00612575187697345
"2645",-0.0125,-0.00971172002906616,-0.0107738889423454,-0.00482737670373944,"Callaway-Sant'Anna SE",0.0116460395797059
"2646",-0.0125,-0.0186487718668964,-0.0179490220596126,-0.0111217480607742,"TWFE Clustered SE",0.00378094312365537
"2647",-0.0125,-0.0186487718668964,-0.0179490220596126,-0.0111217480607742,"TWFE Robust SE",0.00410207904245626
"2648",-0.0125,-0.0186487718668964,-0.0179490220596126,-0.0111217480607742,"TWFE (drops) Clustered SE",0.0052321165265427
"2649",-0.0125,-0.0186487718668964,-0.0179490220596126,-0.0111217480607742,"TWFE (drops) Robust SE",0.00610940349871948
"2650",-0.0125,-0.0186487718668964,-0.0179490220596126,-0.0111217480607742,"Callaway-Sant'Anna SE",0.0114864498899791
"2651",-0.0125,-0.0141924702482801,-0.00973893403762902,-0.0200002677654674,"TWFE Clustered SE",0.00355682649695362
"2652",-0.0125,-0.0141924702482801,-0.00973893403762902,-0.0200002677654674,"TWFE Robust SE",0.00410892433027056
"2653",-0.0125,-0.0141924702482801,-0.00973893403762902,-0.0200002677654674,"TWFE (drops) Clustered SE",0.00501053844185007
"2654",-0.0125,-0.0141924702482801,-0.00973893403762902,-0.0200002677654674,"TWFE (drops) Robust SE",0.0061336542366596
"2655",-0.0125,-0.0141924702482801,-0.00973893403762902,-0.0200002677654674,"Callaway-Sant'Anna SE",0.0115857765925974
"2656",-0.0125,-0.0164456598952432,-0.0134531760909766,-0.0123705383391469,"TWFE Clustered SE",0.00437593365035327
"2657",-0.0125,-0.0164456598952432,-0.0134531760909766,-0.0123705383391469,"TWFE Robust SE",0.00410167181588959
"2658",-0.0125,-0.0164456598952432,-0.0134531760909766,-0.0123705383391469,"TWFE (drops) Clustered SE",0.00641860830194831
"2659",-0.0125,-0.0164456598952432,-0.0134531760909766,-0.0123705383391469,"TWFE (drops) Robust SE",0.00610951755600858
"2660",-0.0125,-0.0164456598952432,-0.0134531760909766,-0.0123705383391469,"Callaway-Sant'Anna SE",0.0115346320735462
"2661",-0.0125,-0.0145027280709472,-0.0145062946016284,-0.0234709652461042,"TWFE Clustered SE",0.00293307394585001
"2662",-0.0125,-0.0145027280709472,-0.0145062946016284,-0.0234709652461042,"TWFE Robust SE",0.00411833559915128
"2663",-0.0125,-0.0145027280709472,-0.0145062946016284,-0.0234709652461042,"TWFE (drops) Clustered SE",0.00566392918624751
"2664",-0.0125,-0.0145027280709472,-0.0145062946016284,-0.0234709652461042,"TWFE (drops) Robust SE",0.00613852930005896
"2665",-0.0125,-0.0145027280709472,-0.0145062946016284,-0.0234709652461042,"Callaway-Sant'Anna SE",0.0116067529187703
"2666",-0.0125,-0.0133592187505046,-0.00585678027850346,-0.0415333553840053,"TWFE Clustered SE",0.00427907484861983
"2667",-0.0125,-0.0133592187505046,-0.00585678027850346,-0.0415333553840053,"TWFE Robust SE",0.00411116646308733
"2668",-0.0125,-0.0133592187505046,-0.00585678027850346,-0.0415333553840053,"TWFE (drops) Clustered SE",0.00512067070915249
"2669",-0.0125,-0.0133592187505046,-0.00585678027850346,-0.0415333553840053,"TWFE (drops) Robust SE",0.00613850120579536
"2670",-0.0125,-0.0133592187505046,-0.00585678027850346,-0.0415333553840053,"Callaway-Sant'Anna SE",0.0117640137589771
"2671",-0.0125,-0.0171717530143312,-0.0127773027474625,0.007731683585913,"TWFE Clustered SE",0.00527603443786081
"2672",-0.0125,-0.0171717530143312,-0.0127773027474625,0.007731683585913,"TWFE Robust SE",0.00411161893374494
"2673",-0.0125,-0.0171717530143312,-0.0127773027474625,0.007731683585913,"TWFE (drops) Clustered SE",0.00662760911325996
"2674",-0.0125,-0.0171717530143312,-0.0127773027474625,0.007731683585913,"TWFE (drops) Robust SE",0.00612759128414899
"2675",-0.0125,-0.0171717530143312,-0.0127773027474625,0.007731683585913,"Callaway-Sant'Anna SE",0.0114231545927989
"2676",-0.0125,-0.014667261836303,-0.0166252378942156,-0.0104642168362293,"TWFE Clustered SE",0.00434228529034388
"2677",-0.0125,-0.014667261836303,-0.0166252378942156,-0.0104642168362293,"TWFE Robust SE",0.00410565265626497
"2678",-0.0125,-0.014667261836303,-0.0166252378942156,-0.0104642168362293,"TWFE (drops) Clustered SE",0.00633720107998167
"2679",-0.0125,-0.014667261836303,-0.0166252378942156,-0.0104642168362293,"TWFE (drops) Robust SE",0.0061280808134973
"2680",-0.0125,-0.014667261836303,-0.0166252378942156,-0.0104642168362293,"Callaway-Sant'Anna SE",0.0114331889570289
"2681",-0.0125,-0.0188901576750428,-0.0200803609509124,-0.0251399235022056,"TWFE Clustered SE",0.00471221897455139
"2682",-0.0125,-0.0188901576750428,-0.0200803609509124,-0.0251399235022056,"TWFE Robust SE",0.00411242777298069
"2683",-0.0125,-0.0188901576750428,-0.0200803609509124,-0.0251399235022056,"TWFE (drops) Clustered SE",0.00695072654733796
"2684",-0.0125,-0.0188901576750428,-0.0200803609509124,-0.0251399235022056,"TWFE (drops) Robust SE",0.00613179986864214
"2685",-0.0125,-0.0188901576750428,-0.0200803609509124,-0.0251399235022056,"Callaway-Sant'Anna SE",0.011706801223119
"2686",-0.0125,-0.0225614698003698,-0.01336360593024,0.00626305228569862,"TWFE Clustered SE",0.00477065415378419
"2687",-0.0125,-0.0225614698003698,-0.01336360593024,0.00626305228569862,"TWFE Robust SE",0.00410064529661238
"2688",-0.0125,-0.0225614698003698,-0.01336360593024,0.00626305228569862,"TWFE (drops) Clustered SE",0.00695174887167701
"2689",-0.0125,-0.0225614698003698,-0.01336360593024,0.00626305228569862,"TWFE (drops) Robust SE",0.0061421369190322
"2690",-0.0125,-0.0225614698003698,-0.01336360593024,0.00626305228569862,"Callaway-Sant'Anna SE",0.0112966591626752
"2691",-0.0125,-0.00916550322480994,-0.00709173114418184,0.00977846766807802,"TWFE Clustered SE",0.00348764717871581
"2692",-0.0125,-0.00916550322480994,-0.00709173114418184,0.00977846766807802,"TWFE Robust SE",0.00411201426484154
"2693",-0.0125,-0.00916550322480994,-0.00709173114418184,0.00977846766807802,"TWFE (drops) Clustered SE",0.00497290919807495
"2694",-0.0125,-0.00916550322480994,-0.00709173114418184,0.00977846766807802,"TWFE (drops) Robust SE",0.0061413632922651
"2695",-0.0125,-0.00916550322480994,-0.00709173114418184,0.00977846766807802,"Callaway-Sant'Anna SE",0.0113016918725547
"2696",-0.0125,-0.0163201121707798,-0.0162183748283182,-0.00381102256873407,"TWFE Clustered SE",0.00390516944013423
"2697",-0.0125,-0.0163201121707798,-0.0162183748283182,-0.00381102256873407,"TWFE Robust SE",0.00412186835775367
"2698",-0.0125,-0.0163201121707798,-0.0162183748283182,-0.00381102256873407,"TWFE (drops) Clustered SE",0.00573589693397532
"2699",-0.0125,-0.0163201121707798,-0.0162183748283182,-0.00381102256873407,"TWFE (drops) Robust SE",0.00616113658161642
"2700",-0.0125,-0.0163201121707798,-0.0162183748283182,-0.00381102256873407,"Callaway-Sant'Anna SE",0.0116778781149181
"2701",-0.0125,-0.0179407310208436,-0.0171649846138919,-0.0217563916202522,"TWFE Clustered SE",0.00440461610586088
"2702",-0.0125,-0.0179407310208436,-0.0171649846138919,-0.0217563916202522,"TWFE Robust SE",0.00410392606388088
"2703",-0.0125,-0.0179407310208436,-0.0171649846138919,-0.0217563916202522,"TWFE (drops) Clustered SE",0.00689594204475361
"2704",-0.0125,-0.0179407310208436,-0.0171649846138919,-0.0217563916202522,"TWFE (drops) Robust SE",0.00611473633193572
"2705",-0.0125,-0.0179407310208436,-0.0171649846138919,-0.0217563916202522,"Callaway-Sant'Anna SE",0.0113880232817132
"2706",-0.0125,-0.00718905514451228,-0.0123965915390238,-0.025973169052189,"TWFE Clustered SE",0.00485292115828106
"2707",-0.0125,-0.00718905514451228,-0.0123965915390238,-0.025973169052189,"TWFE Robust SE",0.0041133611935406
"2708",-0.0125,-0.00718905514451228,-0.0123965915390238,-0.025973169052189,"TWFE (drops) Clustered SE",0.00781695744203524
"2709",-0.0125,-0.00718905514451228,-0.0123965915390238,-0.025973169052189,"TWFE (drops) Robust SE",0.00613058670251396
"2710",-0.0125,-0.00718905514451228,-0.0123965915390238,-0.025973169052189,"Callaway-Sant'Anna SE",0.0118045389869337
"2711",-0.0125,-0.00784005017709606,-0.000186882518052506,-0.0151401805112177,"TWFE Clustered SE",0.00394278788424912
"2712",-0.0125,-0.00784005017709606,-0.000186882518052506,-0.0151401805112177,"TWFE Robust SE",0.00411321775985456
"2713",-0.0125,-0.00784005017709606,-0.000186882518052506,-0.0151401805112177,"TWFE (drops) Clustered SE",0.0061537810347687
"2714",-0.0125,-0.00784005017709606,-0.000186882518052506,-0.0151401805112177,"TWFE (drops) Robust SE",0.00613152981657602
"2715",-0.0125,-0.00784005017709606,-0.000186882518052506,-0.0151401805112177,"Callaway-Sant'Anna SE",0.0115424007788817
"2716",-0.0125,-0.0144022812210482,-0.012408570785112,-0.00950159675186506,"TWFE Clustered SE",0.00409705515289868
"2717",-0.0125,-0.0144022812210482,-0.012408570785112,-0.00950159675186506,"TWFE Robust SE",0.00410845073608088
"2718",-0.0125,-0.0144022812210482,-0.012408570785112,-0.00950159675186506,"TWFE (drops) Clustered SE",0.00515927828680082
"2719",-0.0125,-0.0144022812210482,-0.012408570785112,-0.00950159675186506,"TWFE (drops) Robust SE",0.00612299392531683
"2720",-0.0125,-0.0144022812210482,-0.012408570785112,-0.00950159675186506,"Callaway-Sant'Anna SE",0.0114918896528213
"2721",-0.0125,-0.0109448848476915,-0.0123035979750549,-0.0106559839219751,"TWFE Clustered SE",0.00356397700053016
"2722",-0.0125,-0.0109448848476915,-0.0123035979750549,-0.0106559839219751,"TWFE Robust SE",0.00410426191698677
"2723",-0.0125,-0.0109448848476915,-0.0123035979750549,-0.0106559839219751,"TWFE (drops) Clustered SE",0.00624246014417977
"2724",-0.0125,-0.0109448848476915,-0.0123035979750549,-0.0106559839219751,"TWFE (drops) Robust SE",0.00611476784059419
"2725",-0.0125,-0.0109448848476915,-0.0123035979750549,-0.0106559839219751,"Callaway-Sant'Anna SE",0.0114997723973754
"2726",-0.0125,-0.00471907664590646,0.00103893075035095,-0.00913025005931174,"TWFE Clustered SE",0.00362549603063001
"2727",-0.0125,-0.00471907664590646,0.00103893075035095,-0.00913025005931174,"TWFE Robust SE",0.0041046994118353
"2728",-0.0125,-0.00471907664590646,0.00103893075035095,-0.00913025005931174,"TWFE (drops) Clustered SE",0.00511030364229448
"2729",-0.0125,-0.00471907664590646,0.00103893075035095,-0.00913025005931174,"TWFE (drops) Robust SE",0.00611909803188481
"2730",-0.0125,-0.00471907664590646,0.00103893075035095,-0.00913025005931174,"Callaway-Sant'Anna SE",0.0113971634691053
"2731",-0.0125,-0.0203171224576659,-0.0185954443381262,-0.0383239979693836,"TWFE Clustered SE",0.00414413985605122
"2732",-0.0125,-0.0203171224576659,-0.0185954443381262,-0.0383239979693836,"TWFE Robust SE",0.00412341570239301
"2733",-0.0125,-0.0203171224576659,-0.0185954443381262,-0.0383239979693836,"TWFE (drops) Clustered SE",0.00697391556016137
"2734",-0.0125,-0.0203171224576659,-0.0185954443381262,-0.0383239979693836,"TWFE (drops) Robust SE",0.00615207564919885
"2735",-0.0125,-0.0203171224576659,-0.0185954443381262,-0.0383239979693836,"Callaway-Sant'Anna SE",0.0116964213835701
"2736",-0.0125,-0.00897534676271102,-0.0119583680253144,-0.0111109588662543,"TWFE Clustered SE",0.00467334189831801
"2737",-0.0125,-0.00897534676271102,-0.0119583680253144,-0.0111109588662543,"TWFE Robust SE",0.00411325872676249
"2738",-0.0125,-0.00897534676271102,-0.0119583680253144,-0.0111109588662543,"TWFE (drops) Clustered SE",0.00659589869424686
"2739",-0.0125,-0.00897534676271102,-0.0119583680253144,-0.0111109588662543,"TWFE (drops) Robust SE",0.00612324437295083
"2740",-0.0125,-0.00897534676271102,-0.0119583680253144,-0.0111109588662543,"Callaway-Sant'Anna SE",0.0115637326746161
"2741",-0.0125,-0.0113960822736207,-0.0110520545576921,-0.00273615381783056,"TWFE Clustered SE",0.00347133411785678
"2742",-0.0125,-0.0113960822736207,-0.0110520545576921,-0.00273615381783056,"TWFE Robust SE",0.00410880946560298
"2743",-0.0125,-0.0113960822736207,-0.0110520545576921,-0.00273615381783056,"TWFE (drops) Clustered SE",0.00483408329369846
"2744",-0.0125,-0.0113960822736207,-0.0110520545576921,-0.00273615381783056,"TWFE (drops) Robust SE",0.00612723163459507
"2745",-0.0125,-0.0113960822736207,-0.0110520545576921,-0.00273615381783056,"Callaway-Sant'Anna SE",0.0114430412912199
"2746",-0.0125,-0.0129775485073445,-0.00967161778871116,-0.0134801798349296,"TWFE Clustered SE",0.0039199534855861
"2747",-0.0125,-0.0129775485073445,-0.00967161778871116,-0.0134801798349296,"TWFE Robust SE",0.00411403398716085
"2748",-0.0125,-0.0129775485073445,-0.00967161778871116,-0.0134801798349296,"TWFE (drops) Clustered SE",0.00631133490405529
"2749",-0.0125,-0.0129775485073445,-0.00967161778871116,-0.0134801798349296,"TWFE (drops) Robust SE",0.00613534784072529
"2750",-0.0125,-0.0129775485073445,-0.00967161778871116,-0.0134801798349296,"Callaway-Sant'Anna SE",0.011785614935144
"2751",-0.0125,-0.0148740264461553,-0.00831147310685194,-0.0244745347682322,"TWFE Clustered SE",0.00467377103934969
"2752",-0.0125,-0.0148740264461553,-0.00831147310685194,-0.0244745347682322,"TWFE Robust SE",0.00411858179992105
"2753",-0.0125,-0.0148740264461553,-0.00831147310685194,-0.0244745347682322,"TWFE (drops) Clustered SE",0.00663527182244633
"2754",-0.0125,-0.0148740264461553,-0.00831147310685194,-0.0244745347682322,"TWFE (drops) Robust SE",0.00613950154195081
"2755",-0.0125,-0.0148740264461553,-0.00831147310685194,-0.0244745347682322,"Callaway-Sant'Anna SE",0.0115380375607019
"2756",-0.0125,-0.0123294320223909,-0.013201513624003,-0.0224166764203562,"TWFE Clustered SE",0.00397355124725255
"2757",-0.0125,-0.0123294320223909,-0.013201513624003,-0.0224166764203562,"TWFE Robust SE",0.00410619748274187
"2758",-0.0125,-0.0123294320223909,-0.013201513624003,-0.0224166764203562,"TWFE (drops) Clustered SE",0.00718646208588868
"2759",-0.0125,-0.0123294320223909,-0.013201513624003,-0.0224166764203562,"TWFE (drops) Robust SE",0.0061269103570247
"2760",-0.0125,-0.0123294320223909,-0.013201513624003,-0.0224166764203562,"Callaway-Sant'Anna SE",0.0116102515649448
"2761",-0.0125,-0.0128807185741885,-0.0146727572317697,-0.0162144923867169,"TWFE Clustered SE",0.00462427057977424
"2762",-0.0125,-0.0128807185741885,-0.0146727572317697,-0.0162144923867169,"TWFE Robust SE",0.00411236681179561
"2763",-0.0125,-0.0128807185741885,-0.0146727572317697,-0.0162144923867169,"TWFE (drops) Clustered SE",0.00610153436609513
"2764",-0.0125,-0.0128807185741885,-0.0146727572317697,-0.0162144923867169,"TWFE (drops) Robust SE",0.00612569218727772
"2765",-0.0125,-0.0128807185741885,-0.0146727572317697,-0.0162144923867169,"Callaway-Sant'Anna SE",0.0115694883750163
"2766",-0.0125,-0.00568045908890548,-0.00103507439825076,-0.00892104872710403,"TWFE Clustered SE",0.00502647704964397
"2767",-0.0125,-0.00568045908890548,-0.00103507439825076,-0.00892104872710403,"TWFE Robust SE",0.0041075746392491
"2768",-0.0125,-0.00568045908890548,-0.00103507439825076,-0.00892104872710403,"TWFE (drops) Clustered SE",0.00761555204351012
"2769",-0.0125,-0.00568045908890548,-0.00103507439825076,-0.00892104872710403,"TWFE (drops) Robust SE",0.00613705609045184
"2770",-0.0125,-0.00568045908890548,-0.00103507439825076,-0.00892104872710403,"Callaway-Sant'Anna SE",0.0116191211749836
"2771",-0.0125,-0.0119214063411374,-0.0127055672100886,-0.00474761218781559,"TWFE Clustered SE",0.0031380595211779
"2772",-0.0125,-0.0119214063411374,-0.0127055672100886,-0.00474761218781559,"TWFE Robust SE",0.00411241675788239
"2773",-0.0125,-0.0119214063411374,-0.0127055672100886,-0.00474761218781559,"TWFE (drops) Clustered SE",0.00546636656865068
"2774",-0.0125,-0.0119214063411374,-0.0127055672100886,-0.00474761218781559,"TWFE (drops) Robust SE",0.00611852948273545
"2775",-0.0125,-0.0119214063411374,-0.0127055672100886,-0.00474761218781559,"Callaway-Sant'Anna SE",0.0113760581052848
"2776",-0.0125,-0.0181172874122328,-0.0176439413962894,-0.0290567048893791,"TWFE Clustered SE",0.00368386670196413
"2777",-0.0125,-0.0181172874122328,-0.0176439413962894,-0.0290567048893791,"TWFE Robust SE",0.00411598005135101
"2778",-0.0125,-0.0181172874122328,-0.0176439413962894,-0.0290567048893791,"TWFE (drops) Clustered SE",0.00503307982965453
"2779",-0.0125,-0.0181172874122328,-0.0176439413962894,-0.0290567048893791,"TWFE (drops) Robust SE",0.00614174356123764
"2780",-0.0125,-0.0181172874122328,-0.0176439413962894,-0.0290567048893791,"Callaway-Sant'Anna SE",0.0114507938200919
"2781",-0.0125,-0.0156252666668232,-0.0069267220506121,-0.0174254665586745,"TWFE Clustered SE",0.00396794790776768
"2782",-0.0125,-0.0156252666668232,-0.0069267220506121,-0.0174254665586745,"TWFE Robust SE",0.00410479371760796
"2783",-0.0125,-0.0156252666668232,-0.0069267220506121,-0.0174254665586745,"TWFE (drops) Clustered SE",0.00541109906023479
"2784",-0.0125,-0.0156252666668232,-0.0069267220506121,-0.0174254665586745,"TWFE (drops) Robust SE",0.00613054618884036
"2785",-0.0125,-0.0156252666668232,-0.0069267220506121,-0.0174254665586745,"Callaway-Sant'Anna SE",0.0116651012874039
"2786",-0.0125,-0.0179011464401871,-0.0152035744095673,-0.0170915702055773,"TWFE Clustered SE",0.00390293727957067
"2787",-0.0125,-0.0179011464401871,-0.0152035744095673,-0.0170915702055773,"TWFE Robust SE",0.00410992510130678
"2788",-0.0125,-0.0179011464401871,-0.0152035744095673,-0.0170915702055773,"TWFE (drops) Clustered SE",0.00607998909078513
"2789",-0.0125,-0.0179011464401871,-0.0152035744095673,-0.0170915702055773,"TWFE (drops) Robust SE",0.00614104157575594
"2790",-0.0125,-0.0179011464401871,-0.0152035744095673,-0.0170915702055773,"Callaway-Sant'Anna SE",0.0115267340106581
"2791",-0.0125,-0.00925829727057231,-0.00998166231894014,-0.0137467679268775,"TWFE Clustered SE",0.00414613410423411
"2792",-0.0125,-0.00925829727057231,-0.00998166231894014,-0.0137467679268775,"TWFE Robust SE",0.00411270731814374
"2793",-0.0125,-0.00925829727057231,-0.00998166231894014,-0.0137467679268775,"TWFE (drops) Clustered SE",0.00613208865334038
"2794",-0.0125,-0.00925829727057231,-0.00998166231894014,-0.0137467679268775,"TWFE (drops) Robust SE",0.00611731564258772
"2795",-0.0125,-0.00925829727057231,-0.00998166231894014,-0.0137467679268775,"Callaway-Sant'Anna SE",0.0114942885542168
"2796",-0.0125,-0.00807523944193843,-0.0232760690167997,-0.0225254939661305,"TWFE Clustered SE",0.00333346968261071
"2797",-0.0125,-0.00807523944193843,-0.0232760690167997,-0.0225254939661305,"TWFE Robust SE",0.00411655716387269
"2798",-0.0125,-0.00807523944193843,-0.0232760690167997,-0.0225254939661305,"TWFE (drops) Clustered SE",0.00518123971857968
"2799",-0.0125,-0.00807523944193843,-0.0232760690167997,-0.0225254939661305,"TWFE (drops) Robust SE",0.00612674367647869
"2800",-0.0125,-0.00807523944193843,-0.0232760690167997,-0.0225254939661305,"Callaway-Sant'Anna SE",0.0115402642330659
"2801",-0.0125,-0.0106821459081333,-0.0142813363942306,-0.0232110855559493,"TWFE Clustered SE",0.00444936968630474
"2802",-0.0125,-0.0106821459081333,-0.0142813363942306,-0.0232110855559493,"TWFE Robust SE",0.00411329638099402
"2803",-0.0125,-0.0106821459081333,-0.0142813363942306,-0.0232110855559493,"TWFE (drops) Clustered SE",0.00594677942295845
"2804",-0.0125,-0.0106821459081333,-0.0142813363942306,-0.0232110855559493,"TWFE (drops) Robust SE",0.00613298753063843
"2805",-0.0125,-0.0106821459081333,-0.0142813363942306,-0.0232110855559493,"Callaway-Sant'Anna SE",0.0114761747141346
"2806",-0.0125,-0.0141463110236062,-0.0104539895340389,0.00648582189619211,"TWFE Clustered SE",0.00334069094722585
"2807",-0.0125,-0.0141463110236062,-0.0104539895340389,0.00648582189619211,"TWFE Robust SE",0.00410227032832741
"2808",-0.0125,-0.0141463110236062,-0.0104539895340389,0.00648582189619211,"TWFE (drops) Clustered SE",0.00581633818829319
"2809",-0.0125,-0.0141463110236062,-0.0104539895340389,0.00648582189619211,"TWFE (drops) Robust SE",0.00612260903153097
"2810",-0.0125,-0.0141463110236062,-0.0104539895340389,0.00648582189619211,"Callaway-Sant'Anna SE",0.0116401101102005
