"","delta","TWFE","TWFE (drops)","Roth-Sant'Anna","Callaway-Sant'Anna","name","se"
"3089",-0.02,-0.0259211422554666,-0.0310055379117315,-0.0627632889209688,-0.0281838357686756,"Roth-Sant'Anna SE",0.00564235363806025
"3090",-0.02,-0.0259211422554666,-0.0310055379117315,-0.0627632889209688,-0.0281838357686756,"Callaway-Sant'Anna SE",0.0119810913034874
"3091",-0.02,-0.021251803438233,-0.0209970777995562,-0.0505421645768068,0.00121562982119334,"TWFE Clustered SE",0.00498469567455301
"3092",-0.02,-0.021251803438233,-0.0209970777995562,-0.0505421645768068,0.00121562982119334,"TWFE Robust SE",0.00427567008950309
"3093",-0.02,-0.021251803438233,-0.0209970777995562,-0.0505421645768068,0.00121562982119334,"TWFE (drops) Clustered SE",0.00688037926444941
"3094",-0.02,-0.021251803438233,-0.0209970777995562,-0.0505421645768068,0.00121562982119334,"TWFE (drops) Robust SE",0.00645741980691974
"3095",-0.02,-0.021251803438233,-0.0209970777995562,-0.0505421645768068,0.00121562982119334,"Roth-Sant'Anna SE",0.00533709778737482
"3096",-0.02,-0.021251803438233,-0.0209970777995562,-0.0505421645768068,0.00121562982119334,"Callaway-Sant'Anna SE",0.0118761427468136
"3097",-0.02,-0.0154430776159776,-0.0119037788080109,-0.0537429340243368,-0.0202134042137517,"TWFE Clustered SE",0.00352348670604091
"3098",-0.02,-0.0154430776159776,-0.0119037788080109,-0.0537429340243368,-0.0202134042137517,"TWFE Robust SE",0.00429044527415347
"3099",-0.02,-0.0154430776159776,-0.0119037788080109,-0.0537429340243368,-0.0202134042137517,"TWFE (drops) Clustered SE",0.00494722219717653
"3100",-0.02,-0.0154430776159776,-0.0119037788080109,-0.0537429340243368,-0.0202134042137517,"TWFE (drops) Robust SE",0.0064583414545337
"3101",-0.02,-0.0154430776159776,-0.0119037788080109,-0.0537429340243368,-0.0202134042137517,"Roth-Sant'Anna SE",0.00531620888640334
"3102",-0.02,-0.0154430776159776,-0.0119037788080109,-0.0537429340243368,-0.0202134042137517,"Callaway-Sant'Anna SE",0.0120344994739549
"3103",-0.02,-0.0250941681172946,-0.0199285897711787,-0.053739114854077,-0.0217135244908826,"TWFE Clustered SE",0.00349666144050161
"3104",-0.02,-0.0250941681172946,-0.0199285897711787,-0.053739114854077,-0.0217135244908826,"TWFE Robust SE",0.00427615942218412
"3105",-0.02,-0.0250941681172946,-0.0199285897711787,-0.053739114854077,-0.0217135244908826,"TWFE (drops) Clustered SE",0.00610714688794801
"3106",-0.02,-0.0250941681172946,-0.0199285897711787,-0.053739114854077,-0.0217135244908826,"TWFE (drops) Robust SE",0.0064453776247864
"3107",-0.02,-0.0250941681172946,-0.0199285897711787,-0.053739114854077,-0.0217135244908826,"Roth-Sant'Anna SE",0.00549407157649625
"3108",-0.02,-0.0250941681172946,-0.0199285897711787,-0.053739114854077,-0.0217135244908826,"Callaway-Sant'Anna SE",0.0121004917595545
"3109",-0.02,-0.0190560395698913,-0.0137669182956461,-0.0589597159687615,-0.0300479016992363,"TWFE Clustered SE",0.00441518262528084
"3110",-0.02,-0.0190560395698913,-0.0137669182956461,-0.0589597159687615,-0.0300479016992363,"TWFE Robust SE",0.00428214780443327
"3111",-0.02,-0.0190560395698913,-0.0137669182956461,-0.0589597159687615,-0.0300479016992363,"TWFE (drops) Clustered SE",0.0069618807183935
"3112",-0.02,-0.0190560395698913,-0.0137669182956461,-0.0589597159687615,-0.0300479016992363,"TWFE (drops) Robust SE",0.00646131001834758
"3113",-0.02,-0.0190560395698913,-0.0137669182956461,-0.0589597159687615,-0.0300479016992363,"Roth-Sant'Anna SE",0.00535571017462333
"3114",-0.02,-0.0190560395698913,-0.0137669182956461,-0.0589597159687615,-0.0300479016992363,"Callaway-Sant'Anna SE",0.0122263310103219
